ensgID	enstID	hgncID	hgncSymbol	geneName	syn	mis	non	splice	frameshift	lof	prot	all
ENSG00000188176	ENST00000389313	24764	SMTNL2	SMTNL2	6.65628810703e-06	1.34097866245e-05	4.27235305313e-07	2.6240933415e-07	4.99262562762e-08	7.395708957392e-07	1.41493575202392e-05	2.08056456272692e-05
ENSG00000167632	ENST00000389328	30832	TRAPPC9	TRAPPC9	2.03922251056e-05	4.22970192982e-05	1.80408982944e-06	9.22248336883e-07	4.50663277316e-06	7.232970939483e-06	4.9529990237683e-05	6.9922215343283e-05
ENSG00000121335	ENST00000389362	9338	PRB2	PRB2	3.52890881554e-06	9.8450567784e-06	1.42932520443e-06	9.04351970342e-08	4.80601171636e-08	1.5678205186278e-06	1.14128772970278e-05	1.49417861125678e-05
ENSG00000213996	ENST00000389363	11861	TM6SF2	TM6SF2	5.77266278142e-06	1.19728830848e-05	4.23076780731e-07	3.82511966534e-07	2.68857891705e-07	1.07444663897e-06	1.304732972377e-05	1.881999250519e-05
ENSG00000145901	ENST00000389378	16903	TNIP1	TNIP1	8.63956270501e-06	2.10270869704e-05	9.70628894049e-07	7.03843781862e-07	3.54766505475e-06	5.222137730661e-06	2.6249224701061e-05	3.4888787406071e-05
ENSG00000089169	ENST00000389385	17056	RPH3A	RPH3A	9.20249620399e-06	2.25009268437e-05	1.65264113896e-06	7.70935571232e-07	3.14395930367e-06	5.567536013862e-06	2.8068462857562e-05	3.7270959061552e-05
ENSG00000075399	ENST00000389386	13526	VPS9D1	VPS9D1	9.6508803893e-06	1.84184239019e-05	8.47992872966e-07	4.80467347715e-07	1.86826174048e-06	3.196721961161e-06	2.1615145863061e-05	3.1266026252361e-05
ENSG00000115423	ENST00000389394	2951	DNAH6	DNAH6	7.54965841626e-06	1.96299873187e-05	1.25644630494e-06	6.23784873013e-07	8.95112567179e-06	1.0831356849743e-05	3.0461344168443e-05	3.8011002584703e-05
ENSG00000175267	ENST00000389398	27088	VWA3A	VWA3A	1.12314695224e-05	2.49153724738e-05	1.05503139205e-06	1.22113445561e-06	1.01351925577e-06	3.28968510343e-06	2.820505757723e-05	3.943652709963e-05
ENSG00000155093	ENST00000389418	9677	PTPRN2	PTPRN2	1.99367711613e-05	3.63853595566e-05	1.28605943752e-06	1.0194280602e-06	5.03207752061e-06	7.33756501833e-06	4.372292457493e-05	6.365969573623e-05
ENSG00000173157	ENST00000389420	17178	ADAMTS20	ADAMTS20	1.80834763178e-05	4.65662799404e-05	3.72077986267e-06	1.70204910185e-06	2.37145104945e-06	7.79428001397e-06	5.436055995437e-05	7.244403627217e-05
ENSG00000197046	ENST00000389474	27596	SIGLEC15	SIGLEC15	6.20911048134e-06	1.13123362027e-05	1.70234593731e-07	2.09505707263e-07	3.61395343591e-07	7.41135644585e-07	1.2053471847285e-05	1.8262582328625e-05
ENSG00000168702	ENST00000389484	6693	LRP1B	LRP1B	4.77569293738e-05	0.000121444422036	7.51981929056e-06	4.25276053411e-06	1.78546389286e-05	2.962721875327e-05	0.00015107164078927	0.00019882857016307
ENSG00000196811	ENST00000389494	1967	CHRNG	CHRNG	8.68927745566e-06	1.81550549135e-05	1.12552947775e-06	4.70636576948e-07	3.88567927576e-06	5.481845330458e-06	2.3636900243958e-05	3.2326177699618e-05
ENSG00000135632	ENST00000389501	16258	SMYD5	SMYD5	5.05458713468e-06	1.34041193216e-05	5.39402883037e-07	5.39346796308e-07	1.32465278082e-06	2.403402460165e-06	1.5807521781765e-05	2.0862108916445e-05
ENSG00000130559	ENST00000389532	19946	CAMSAP1	CAMSAP1	2.41086608973e-05	4.65182727702e-05	1.86102143271e-06	5.57796337407e-07	3.27190124304e-06	5.690719013157e-06	5.2208991783357e-05	7.6317652680657e-05
ENSG00000197608	ENST00000389534	27611	ZNF841	ZNF841	7.92145484233e-06	2.18816522761e-05	1.18435592783e-06	1.04096705962e-07	2.91775759088e-07	1.58022839288e-06	2.346188066898e-05	3.138333551131e-05
ENSG00000136535	ENST00000389554	11590	TBR1	TBR1	1.57976791074e-05	2.69609065545e-05	7.55163499821e-07	3.37100912671e-07	1.35075580183e-06	2.443020214322e-06	2.9403926768822e-05	4.5201605876222e-05
ENSG00000183495	ENST00000389561	11958	EP400	EP400	5.41576578333e-05	0.000105682866037	5.16096946413e-06	2.42406764648e-06	9.55940279239e-06	1.7144439903e-05	0.00012282730594	0.0001769849637733
ENSG00000158220	ENST00000389567	24295	ESYT3	ESYT3	1.08903882286e-05	2.57626689281e-05	1.39812466038e-06	1.09044859167e-06	4.40918259793e-06	6.89775584998e-06	3.266042477808e-05	4.355081300668e-05
ENSG00000187783	ENST00000389583	31658	TMEM72	TMEM72	3.78886730375e-06	7.2138500289e-06	2.00884485135e-07	1.53789962642e-07	3.15081215379e-07	6.69755663156e-07	7.883605692056e-06	1.1672472995806e-05
ENSG00000204361	ENST00000389586	26331	NXPE2	NXPE2	2.44258905452e-06	5.60325733289e-06	2.41465593932e-07	5.77961278411e-08	9.53630014179e-07	1.2528917359521e-06	6.8561490688421e-06	9.2987381233621e-06
ENSG00000168779	ENST00000389589	10854	SHOX2	SHOX2	8.76018526964e-06	1.42264690376e-05	7.69780856685e-07	1.7518927711e-07	1.31366416924e-06	2.258634303035e-06	1.6485103340635e-05	2.5245288610275e-05
ENSG00000176153	ENST00000389614	4554	GPX2	GPX2	2.50179197725e-06	6.76307659919e-06	2.66928851937e-07	4.56681898776e-08	1.81481444646e-07	4.940784864606e-07	7.2571550856506e-06	9.7589470629006e-06
ENSG00000172986	ENST00000389617	33383	GXYLT2	GXYLT2	4.49273847391e-06	1.01123957566e-05	6.49044324988e-07	2.33968349885e-07	7.08799574312e-07	1.591812249185e-06	1.1704208005785e-05	1.6196946479695e-05
ENSG00000179954	ENST00000389623	26641	SSC5D	SSC5D	2.68507849442e-06	5.61316180272e-06	2.14521912083e-07	5.6110049768e-08	1.08781129937e-06	1.358443261221e-06	6.971605063941e-06	9.656683558361e-06
ENSG00000137815	ENST00000389629	28996	RTF1	RTF1	6.259956325e-06	1.74855499079e-05	1.27012966631e-06	6.68583694427e-07	1.0428016287e-06	2.981514989437e-06	2.0467064897337e-05	2.6727021222337e-05
ENSG00000101680	ENST00000389658	6481	LAMA1	LAMA1	4.45977766104e-05	9.28073999226e-05	4.18951852721e-06	2.91821739655e-06	6.11906244513e-07	7.719642168273e-06	0.000100527042090873	0.000145124818701273
ENSG00000080224	ENST00000389672	19296	EPHA6	EPHA6	1.15306953989e-05	2.99039286076e-05	1.52650587902e-06	6.67277782868e-07	2.42597653464e-06	4.619760196528e-06	3.4523688804128e-05	4.6054384203028e-05
ENSG00000146267	ENST00000389677	20742	FAXC	FAXC	5.85546703528e-06	1.18261195849e-05	5.13683457701e-07	2.23561465197e-07	8.3045372461e-07	1.567698647508e-06	1.3393818232408e-05	1.9249285267688e-05
ENSG00000211460	ENST00000389682	12379	TSN	TSN	2.89258720769e-06	6.90076987129e-06	6.42018012175e-07	3.13207197686e-07	1.01981680868e-06	1.975042018541e-06	8.875811889831e-06	1.1768399097521e-05
ENSG00000103253	ENST00000389703	14177	HAGHL	HAGHL	4.25114225914e-06	7.18377805163e-06	1.43725141912e-07	2.7348663219e-07	8.64059966203e-09	4.2585237376403e-07	7.60963042539403e-06	1.1860772684534e-05
ENSG00000120699	ENST00000389704	17035	EXOSC8	EXOSC8	2.8728917439e-06	6.69864288027e-06	3.26513260695e-07	4.20060641062e-07	5.73475488465e-07	1.320049390222e-06	8.018692270492e-06	1.0891584014392e-05
ENSG00000133794	ENST00000389707	701	ARNTL	ARNTL	7.05573380038e-06	1.75495427753e-05	1.09357488305e-06	6.49898339175e-07	2.97251300215e-07	2.04072452244e-06	1.959026729774e-05	2.664600109812e-05
ENSG00000070476	ENST00000389709	28160	ZXDC	ZXDC	1.39093495868e-05	2.64690060053e-05	8.8161469221e-07	3.56852581475e-07	1.75048255391e-06	2.988949827595e-06	2.9457955832895e-05	4.3367305419695e-05
ENSG00000070182	ENST00000389722	11274	SPTB	SPTB	3.75693664268e-05	8.2075066848e-05	3.67183495027e-06	1.50166870453e-06	3.16823998134e-06	8.34174363614e-06	9.041681048414e-05	0.00012798617691094
ENSG00000155275	ENST00000389737	26653	TRMT44	TRMT44	6.12617922701e-06	1.41700147097e-05	8.97379619544e-07	2.66105998117e-07	1.29105126438e-07	1.292590744099e-06	1.5462605453799e-05	2.1588784680809e-05
ENSG00000174948	ENST00000389740	23627	GPR149	GPR149	1.11297179344e-05	2.32804586014e-05	9.06998968633e-07	1.36186546537e-07	8.55256053218e-07	1.898441568388e-06	2.5178900169788e-05	3.6308618104188e-05
ENSG00000166166	ENST00000389749	23790	TRMT61A	TRMT61A	6.32358642723e-06	1.31716485827e-05	3.44291211173e-07	8.33372150786e-08	4.32834395554e-07	8.604628218056e-07	1.40321114045056e-05	2.03556978317356e-05
ENSG00000185038	ENST00000389758	27936	MROH2A	MROH2A	2.16534731126e-06	4.7195639398e-06	1.80370638481e-07	2.0466662133e-07	1.33506555825e-05	1.3735692842311e-05	1.8455256782111e-05	2.0620604093371e-05
ENSG00000144283	ENST00000389759	9026	PKP4	PKP4	1.6191627571e-05	3.59977345595e-05	2.75459642026e-06	9.88943260682e-07	4.64675090829e-06	8.390290589232e-06	4.4388025148732e-05	6.0579652719732e-05
ENSG00000241484	ENST00000389773	677	ARHGAP8	ARHGAP8	1.07290962451e-05	2.09842549195e-05	6.79452872337e-07	6.03224937605e-07	9.40497612805e-07	2.223175422747e-06	2.3207430342247e-05	3.3936526587347e-05
ENSG00000143669	ENST00000389794	1968	LYST	LYST	3.74279158683e-05	9.48284583086e-05	7.09259769193e-06	2.2723807579e-06	1.66912809392e-05	2.605625938903e-05	0.00012088471769763	0.00015831263356593
ENSG00000136141	ENST00000389797	20309	LRCH1	LRCH1	9.21021669587e-06	1.96386938659e-05	1.17548223211e-06	7.83378783232e-07	1.31151191829e-06	3.270372933632e-06	2.2909066799532e-05	3.2119283495402e-05
ENSG00000161011	ENST00000389805	11280	SQSTM1	SQSTM1	8.37159109286e-06	1.69019357323e-05	5.46021141973e-07	3.02489130345e-07	1.98944462668e-06	2.837954898998e-06	1.9739890631298e-05	2.8111481724158e-05
ENSG00000006071	ENST00000389817	59	ABCC8	ABCC8	2.49349757602e-05	5.21503661911e-05	2.23703170607e-06	1.57869782764e-06	9.43778774739e-07	4.759508308449e-06	5.6909874499549e-05	8.1844850259749e-05
ENSG00000103978	ENST00000389834	24522	TMEM87A	TMEM87A	6.27087378912e-06	1.45476978591e-05	1.09025731764e-06	9.49256438435e-07	1.18009233325e-06	3.219606089325e-06	1.7767303948425e-05	2.4038177737545e-05
ENSG00000187775	ENST00000389840	2946	DNAH17	DNAH17	7.47575382349e-05	0.000143816436579	5.52102776649e-06	3.5670392588e-06	8.4894181286e-06	1.757748515389e-05	0.00016139392173289	0.00023615145996779
ENSG00000163945	ENST00000389851	29304	UVSSA	UVSSA	1.23408755638e-05	2.67965729258e-05	7.9431903731e-07	5.02057876624e-07	2.45300897937e-08	1.3209070037277e-06	2.81174799295277e-05	4.04583554933277e-05
ENSG00000015133	ENST00000389857	19967	CCDC88C	CCDC88C	3.0600984477e-05	6.2813492535e-05	2.750386565e-06	1.16654323184e-06	3.8201361469e-06	7.73706594374e-06	7.055055847874e-05	0.00010115154295574
ENSG00000090061	ENST00000389879	1596	CCNK	CCNK	5.79351505797e-06	1.31282996723e-05	8.63100470705e-07	3.32642665027e-07	1.38685180719e-06	2.582594942922e-06	1.5710894615222e-05	2.1504409673192e-05
ENSG00000011275	ENST00000389902	21698	RNF216	RNF216	1.09791676093e-05	2.62018730789e-05	1.94026341406e-06	6.39222416366e-07	1.27540577312e-07	2.707026407738e-06	2.8908899486638e-05	3.9888067095938e-05
ENSG00000133983	ENST00000389912	20213	COX16	COX16	1.07163974943e-06	3.05102290454e-06	2.38383902039e-07	1.29129962371e-07	3.92918743775e-07	7.60432608185e-07	3.811455512725e-06	4.883095262155e-06
ENSG00000196169	ENST00000389916	26735	KIF19	KIF19	1.56160162663e-05	3.58766155134e-05	1.25923023049e-06	7.9136683656e-07	2.00724617427e-06	4.05784324132e-06	3.993445875472e-05	5.555047502102e-05
ENSG00000188263	ENST00000389983	33808	IL17REL	IL17REL	5.28667953007e-06	1.10371434738e-05	4.02228630682e-07	3.77346580503e-07	7.69693510535e-07	1.54926872172e-06	1.258641219552e-05	1.787309172559e-05
ENSG00000188042	ENST00000390645	698	ARL4C	ARL4C	5.41540719551e-06	9.04943750808e-06	2.00758250604e-07	0	3.26578409503e-07	5.27336660107e-07	9.576774168187e-06	1.4992181363697e-05
ENSG00000171487	ENST00000390649	21269	NLRP5	NLRP5	1.7779630669e-05	3.8061851832e-05	1.74225564278e-06	7.13607163164e-07	1.17662375915e-06	3.632486565094e-06	4.1694338397094e-05	5.9473969066094e-05
ENSG00000141376	ENST00000390652	14347	BCAS3	BCAS3	1.13043178551e-05	2.85475420599e-05	1.92956752523e-06	1.2485396275e-06	1.96530720748e-06	5.14341436021e-06	3.369095642011e-05	4.499527427521e-05
ENSG00000050767	ENST00000390654	22990	COL23A1	COL23A1	7.27411497045e-06	1.34546530166e-05	6.34048405339e-07	1.14631542903e-06	7.14946068915e-06	8.929824523519e-06	2.2384477540119e-05	2.9658592510569e-05
ENSG00000176396	ENST00000390658	28292	EID2	EID2	6.97694499394e-06	1.20265555688e-05	3.44276819255e-07	0	5.55347412727e-08	3.998115605277e-07	1.24263671293277e-05	1.94033121232677e-05
ENSG00000171396	ENST00000390661	16928	KRTAP4-4	KRTAP4-4	1.48127364448e-06	4.52292466415e-06	2.4380803542e-07	0	5.45445176025e-08	2.983525530225e-07	4.8212772171725e-06	6.3025508616525e-06
ENSG00000167393	ENST00000390665	13417	PPP2R3B	PPP2R3B	1.42929867335e-05	2.29254169735e-05	9.00905952461e-07	4.90258050063e-07	5.56025817824e-09	1.39672426070224e-06	2.43221412342022e-05	3.86151279677022e-05
ENSG00000212122	ENST00000390666	14968	TSSK1B	TSSK1B	6.61277484538e-06	1.42109166659e-05	6.95500978922e-07	0	1.56446916178e-07	8.519478951e-07	1.5062864561e-05	2.167563940638e-05
ENSG00000136122	ENST00000390667	24724	BORA	BORA	5.4731822895e-06	1.38420094228e-05	6.66625975684e-07	4.44998727387e-07	1.11883865545e-06	2.230463358521e-06	1.6072472781321e-05	2.1545655070821e-05
ENSG00000131142	ENST00000390669	10624	CCL25	CCL25	1.72894047184e-06	3.8649643597e-06	2.13063046265e-07	1.62230098372e-07	5.63390108329e-08	4.316321554699e-07	4.2965965151699e-06	6.0255369870099e-06
ENSG00000212124	ENST00000390673	19108	TAS2R19	TAS2R19	2.45867820527e-06	6.91094900698e-06	4.36817301725e-07	0	1.55033481819e-08	4.523206499069e-07	7.3632696568869e-06	9.8219478621569e-06
ENSG00000256436	ENST00000390675	19113	TAS2R31	TAS2R31	2.92866756077e-06	7.4024643767e-06	3.25977699844e-07	0	1.55155065064e-08	3.414932063504e-07	7.7439575830504e-06	1.06726251438204e-05
ENSG00000212128	ENST00000390677	14919	TAS2R13	TAS2R13	2.85990536305e-06	6.99729113046e-06	5.46732691814e-07	0	1.53462041958e-08	5.620788960098e-07	7.5593700264698e-06	1.04192753895198e-05
ENSG00000184351	ENST00000390689	18936	KRTAP19-1	KRTAP19-1	1.73805197962e-06	3.04177177816e-06	2.0047239287e-07	0	4.41892612299e-08	2.446616540999e-07	3.2864334322599e-06	5.0244854118799e-06
ENSG00000240432	ENST00000390690	18925	KRTAP13-3	KRTAP13-3	1.64963046213e-06	3.96478793451e-06	1.9265587522e-07	0	4.41137836165e-08	2.367696588365e-07	4.2015575933465e-06	5.8511880554765e-06
ENSG00000212643	ENST00000391338	12456	ZRSR1	ZRSR1	5.38775542826e-06	1.43870075729e-05	1.35532582896e-06	0	1.55695330841e-07	1.511021159801e-06	1.5898028732701e-05	2.1285784160961e-05
ENSG00000212657	ENST00000391352	18916	KRTAP16-1	KRTAP16-1	5.36168695003e-07	1.43414721668e-06	6.34266277656e-08	0	5.47506181283e-08	1.181772458939e-07	1.5523244625739e-06	2.0884931575769e-06
ENSG00000212658	ENST00000391353	34211	KRTAP29-1	KRTAP29-1	3.41551051335e-07	7.71506612742e-07	4.75319316918e-08	0	5.47417366137e-08	1.022736683055e-07	8.737802810475e-07	1.2153313323825e-06
ENSG00000180386	ENST00000391354	18915	KRTAP9-7	KRTAP9-7	1.41247529987e-06	3.60981300673e-06	1.93743339589e-07	0	5.47047733095e-08	2.484481128985e-07	3.8582611196285e-06	5.2707364194985e-06
ENSG00000212659	ENST00000391355	18914	KRTAP9-6	KRTAP9-6	1.18658662688e-06	3.06739604713e-06	1.87261830067e-07	0	5.46904188841e-08	2.419522489511e-07	3.3093482960811e-06	4.4959349229611e-06
ENSG00000196156	ENST00000391356	18908	KRTAP4-3	KRTAP4-3	1.56857305733e-06	4.94849245365e-06	1.71369841177e-07	0	5.45548960172e-08	2.259247371942e-07	5.1744171908442e-06	6.7429902481742e-06
ENSG00000212670	ENST00000391366	NA		AL161915.1	1.20634575505e-07	3.10349881169e-07	2.17942424798e-08	0	7.57058705657e-08	9.75001130455e-08	4.078499942145e-07	5.284845697195e-07
ENSG00000212673	ENST00000391369	NA		AL136115.1	1.04040542975e-07	2.29858210959e-07	8.28337576653e-09	0	4.49209470911e-08	5.320432285763e-08	2.8306253381663e-07	3.8710307679163e-07
ENSG00000212710	ENST00000391403	24346	CTAGE1	CTAGE1	7.40281827345e-06	1.85174890876e-05	1.06318880921e-06	0	2.77429742174e-08	1.0909317834274e-06	1.96084208710274e-05	2.70112391444774e-05
ENSG00000212719	ENST00000391411	27904	C17orf51	C17orf51	3.05853725286e-07	7.4574905899e-07	4.09021735633e-08	4.04230366269e-09	5.95062640825e-08	1.0445074130849e-07	8.5019980029849e-07	1.15605352558449e-06
ENSG00000212721	ENST00000391413	18911	KRTAP4-11	KRTAP4-11	1.6334993544e-06	5.99413096981e-06	3.71931792789e-07	0	5.44857292456e-08	4.264175220346e-07	6.4205484918446e-06	8.0540478462446e-06
ENSG00000212722	ENST00000391415	18910	KRTAP4-9	KRTAP4-9	1.94041382261e-06	6.35409446135e-06	2.96543129111e-07	0	5.44686737411e-08	3.510118028521e-07	6.7051062642021e-06	8.6455200868121e-06
ENSG00000240871	ENST00000391417	18898	KRTAP4-7	KRTAP4-7	1.35739436271e-06	4.79817628396e-06	2.43220063572e-07	0	5.44390589814e-08	2.976591225534e-07	5.0958354065134e-06	6.4532297692234e-06
ENSG00000212724	ENST00000391418	18906	KRTAP2-3	KRTAP2-3	5.21158234794e-07	1.15141978726e-06	3.66042831964e-08	0	5.44048980295e-08	9.10091812259e-08	1.2424289684859e-06	1.7635872032799e-06
ENSG00000212725	ENST00000391419	16775	KRTAP2-1	KRTAP2-1	2.49785890928e-07	5.52516892324e-07	1.74756725973e-08	0	5.43871641337e-08	7.1862836731e-08	6.24379729055e-07	8.74165619983e-07
ENSG00000212734	ENST00000391428	34494	C17orf100	C17orf100	2.8971157648e-06	6.14980755707e-06	1.52231540205e-07	0	9.09478189323e-09	1.6132632209823e-07	6.31113387916823e-06	9.20824964396823e-06
ENSG00000205899	ENST00000391429	35126	BHLHA9	BHLHA9	8.26866400736e-07	1.48897046137e-06	2.0510869375e-08	0	1.62947768645e-09	2.214034706145e-08	1.51111080843145e-06	2.33797720916745e-06
ENSG00000212747	ENST00000391440	33156	FAM127C	FAM127C	3.01421469635e-06	5.93407529252e-06	1.88138722197e-07	0	1.8611571545e-07	3.74254437647e-07	6.308329730167e-06	9.322544426517e-06
ENSG00000212768	ENST00000391457	NA		AC114546.1	4.90035474998e-08	1.40991299571e-07	5.65945907368e-09	0	4.89329236597e-08	5.459238273338e-08	1.9558368230438e-07	2.4458722980418e-07
ENSG00000184682	ENST00000391480	35118	C11orf89	C11orf89	7.81444750885e-07	1.73451733138e-06	4.16235851022e-08	0	2.65226552267e-09	4.427585062487e-08	1.77879318200487e-06	2.56023793288987e-06
ENSG00000212807	ENST00000391496	31230	OR2A42	OR2A42	2.75583919305e-06	5.62952791376e-06	2.05376512889e-07	0	1.99674448944e-07	4.05050961833e-07	6.034578875593e-06	8.790418068643e-06
ENSG00000212899	ENST00000391586	18890	KRTAP3-3	KRTAP3-3	1.06849772709e-06	2.6548786458e-06	1.70543959379e-07	0	5.43134012269e-08	2.248573606059e-07	2.8797360064059e-06	3.9482337334959e-06
ENSG00000212900	ENST00000391587	16779	KRTAP3-2	KRTAP3-2	1.14781336272e-06	2.83036685366e-06	9.2937788796e-08	0	5.43213865437e-08	1.472591753397e-07	2.9776260289997e-06	4.1254393917197e-06
ENSG00000212901	ENST00000391588	16778	KRTAP3-1	KRTAP3-1	1.23269306405e-06	3.14327381751e-06	9.2290451249e-08	0	5.43341788657e-08	1.466246301147e-07	3.2898984476247e-06	4.5225915116747e-06
ENSG00000212928	ENST00000391612	NA		AL391152.1	3.96420754587e-08	1.08366792777e-07	5.24219471489e-09	0	8.00095858816e-08	8.525178059649e-08	1.9361857337349e-07	2.3326064883219e-07
ENSG00000187175	ENST00000391617	20529	KRTAP12-1	KRTAP12-1	2.21856232005e-06	3.92988723632e-06	1.22897886921e-07	0	6.395750105e-08	1.86855387971e-07	4.116742624291e-06	6.335304944341e-06
ENSG00000212933	ENST00000391618	20532	KRTAP12-4	KRTAP12-4	1.23301687119e-06	2.6666840839e-06	1.05901135915e-07	0	6.39193405031e-08	1.698204764181e-07	2.8365045603181e-06	4.0695214315081e-06
ENSG00000212935	ENST00000391620	22968	KRTAP10-3	KRTAP10-3	4.18877043053e-06	8.17633506631e-06	2.83885715971e-07	0	6.37862523531e-08	3.476719683241e-07	8.5240070346341e-06	1.27127774651641e-05
ENSG00000205445	ENST00000391621	22967	KRTAP10-2	KRTAP10-2	4.04812182158e-06	8.04256056767e-06	3.61942205097e-07	0	6.37761846944e-08	4.257183897914e-07	8.4682789574614e-06	1.25164007790414e-05
ENSG00000212938	ENST00000391624	18933	KRTAP6-3	KRTAP6-3	1.33285823745e-06	2.45041680663e-06	1.41133407803e-07	0	4.43452787258e-08	1.854786865288e-07	2.6358954931588e-06	3.9687537306088e-06
ENSG00000272268	ENST00000391666	NA		DKFZP761K2322	1.4686025423e-07	3.83358529825e-07	1.30421735109e-08	0	8.47994024988e-09	2.152211376078e-08	4.0488064358578e-07	5.5174089781578e-07
ENSG00000212997	ENST00000391679	NA		AC023632.1	5.71595353009e-08	1.46825387759e-07	8.40919656608e-09	0	1.32569703717e-07	1.4097890028308e-07	2.8780428804208e-07	3.4496382334298e-07
ENSG00000212998	ENST00000391680	28818	RBM12B-AS1	RBM12B-AS1	1.72297400758e-07	3.15442572115e-07	2.7176699964e-08	0	1.31450839591e-07	1.58627539555e-07	4.7407011167e-07	6.46367512428e-07
ENSG00000212999	ENST00000391681	NA		AC117834.1	7.46015674854e-08	1.72518292173e-07	1.04726623843e-08	0	1.30263958767e-07	1.407366211513e-07	3.132549133243e-07	3.878564808097e-07
ENSG00000213002	ENST00000391684	NA		AC120194.1	4.15233596404e-08	1.00697493122e-07	4.99109488647e-09	0	9.91735358858e-08	1.0416463077227e-07	2.0486212389427e-07	2.4638548353467e-07
ENSG00000178935	ENST00000391701	26135	ZNF552	ZNF552	4.73735750118e-06	1.07515557785e-05	4.67641177514e-07	8.89186345305e-08	2.4273832711e-07	7.992981391545e-07	1.15508539176545e-05	1.62882114188345e-05
ENSG00000131845	ENST00000391705	13505	ZNF304	ZNF304	6.56798966647e-06	1.75475421265e-05	7.13352254936e-07	9.22380893096e-08	2.40832354363e-07	1.0464226986086e-06	1.85939648251086e-05	2.51619544915786e-05
ENSG00000269699	ENST00000391708	12875	ZIM2	ZIM2	6.38851009628e-06	1.57583204968e-05	9.71937327808e-07	3.50767900042e-07	7.156273184e-07	2.03833254625e-06	1.779665304305e-05	2.418516313933e-05
ENSG00000167633	ENST00000391728	6338	KIR3DL1	KIR3DL1	5.33624632526e-06	1.26551550193e-05	4.78489092888e-07	2.88835308057e-07	6.9089424535e-07	1.458218646295e-06	1.4113373665595e-05	1.9449619990855e-05
ENSG00000186818	ENST00000391736	6608	LILRB4	LILRB4	5.76077207118e-06	1.2989223286e-05	5.06724098899e-07	4.87626751751e-07	9.18566489736e-07	1.912917340386e-06	1.4902140626386e-05	2.0662912697566e-05
ENSG00000167613	ENST00000391742	6477	LAIR1	LAIR1	4.61885843506e-06	9.26816986661e-06	2.93797560164e-07	4.97481926333e-07	7.61219001577e-07	1.552498488074e-06	1.0820668354684e-05	1.5439526789744e-05
ENSG00000131042	ENST00000391749	6606	LILRB2	LILRB2	9.22111048827e-06	1.98918976572e-05	1.08404731834e-06	4.94836108489e-07	9.87987824461e-07	2.56687125129e-06	2.245876890849e-05	3.167987939676e-05
ENSG00000105619	ENST00000391759	13630	TFPT	TFPT	4.05091099036e-06	1.04095975704e-05	4.70559140271e-07	2.15530025943e-07	4.54596982105e-07	1.140686148319e-06	1.1550283718719e-05	1.5601194709079e-05
ENSG00000105605	ENST00000391767	13626	CACNG7	CACNG7	6.53106349105e-06	1.26179899436e-05	3.55839879326e-07	1.80559050828e-07	3.77545243003e-07	9.13944173157e-07	1.3531934116757e-05	2.0062997607807e-05
ENSG00000179820	ENST00000391769	7544	MYADM	MYADM	7.73915264124e-06	1.43404947261e-05	4.62415171055e-07	0	7.54384248834e-08	5.378535959384e-07	1.48783483220384e-05	2.26175009632784e-05
ENSG00000221874	ENST00000391777	13827	ZNF321P	ZNF321P	2.11527519406e-06	5.95299258899e-06	3.54152595359e-07	9.03535197674e-08	2.22451473153e-07	6.669575882794e-07	6.6199501772694e-06	8.7352253713294e-06
ENSG00000129437	ENST00000391802	6362	KLK14	KLK14	3.60514635603e-06	7.80733066228e-06	3.6263323623e-07	2.31483074442e-07	4.29375087252e-07	1.023491397924e-06	8.830822060204e-06	1.2435968416234e-05
ENSG00000129455	ENST00000391806	6369	KLK8	KLK8	4.25836382009e-06	9.2679324264e-06	6.38637109055e-07	3.00910618713e-07	3.57247923231e-07	1.296795650999e-06	1.0564728077399e-05	1.4823091897489e-05
ENSG00000169035	ENST00000391807	6368	KLK7	KLK7	3.53192781681e-06	7.08157321936e-06	2.58972482216e-07	1.48200475234e-07	3.57117758129e-07	7.64290715579e-07	7.845863934939e-06	1.1377791751749e-05
ENSG00000204673	ENST00000391835	28426	AKT1S1	AKT1S1	4.2667313054e-06	8.03144322551e-06	2.47588338759e-07	1.42115172462e-07	3.49433780268e-07	7.39137291489e-07	8.770580516999e-06	1.3037311822399e-05
ENSG00000104960	ENST00000391842	9632	PTOV1	PTOV1	6.28209366339e-06	1.32288790519e-05	5.92059126065e-07	5.90528508912e-07	8.38374941015e-07	2.020962575992e-06	1.5249841627892e-05	2.1531935291282e-05
ENSG00000142546	ENST00000391853	17946	NOSIP	NOSIP	5.83037747283e-06	1.23762738094e-05	3.08352197247e-07	4.78408754111e-07	5.55599623046e-07	1.342360574404e-06	1.3718634383804e-05	1.9549011856634e-05
ENSG00000168243	ENST00000391854	4407	GNG4	GNG4	9.13021842103e-07	2.29057450342e-06	5.30061908432e-08	4.59848393349e-08	6.54061638909e-07	7.530526690871e-07	3.0436271725071e-06	3.9566490146101e-06
ENSG00000142541	ENST00000391857	10304	RPL13A	RPL13A	2.86227062882e-06	7.67668435094e-06	4.86156754861e-07	2.82757349537e-07	5.54851632212e-07	1.32376573661e-06	9.00045008755e-06	1.186272071637e-05
ENSG00000182324	ENST00000391884	6260	KCNJ14	KCNJ14	8.29493182976e-06	1.70976811914e-05	4.02278613092e-07	3.71073829324e-08	1.3586376757e-07	5.752497635944e-07	1.76729309549944e-05	2.59678627847544e-05
